text,translated_text,clean_output
بیر ماهواره ای تلفن، موبایلین جایگزینی اولامماز. چونکی سیز ماهواره تلفنینان دانیشماغا گره بیر آچیخ فضا دا و اشیه ده اولاسیز.,"South Azerbaijani: بیر ماهواره ای تلفن، موبایلین جایگزینی اولامماز. چونکی سیز ماهواره تلفنینان دانیشماغا گره بیر آچیخ فضا دا و اشیه ده اولاسیز. 
English: The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language",The Azerbaijani language is Azerbaijani. The Azerbaijani language
راه آهنلر فقط موازی آغاش تخته لرینن تشکیل تاپمشدلار اما آتلارا کی اولاری چکردلر امکان وئرردلر کی داها یوخاری سرعتلره یتیشسیننر و او زمانه نین جاده لرینن کی صافلقلاری آزتری دی داها آقر یوکلری چهسننر.,"South Azerbaijani: راه آهنلر فقط موازی آغاش تخته لرینن تشکیل تاپمشدلار اما آتلارا کی اولاری چکردلر امکان وئرردلر کی داها یوخاری سرعتلره یتیشسیننر و او زمانه نین جاده لرینن کی صافلقلاری آزتری دی داها آقر یوکلری چهسننر. 
English: The Azerbaijani language is Azerbaijani. The Azerbaijani language is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan.",The Azerbaijani language is Azerbaijani. The Azerbaijani language is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan.
آداملار قدیمنن پایه عنصر لار مثلا قیزیل، گوموش یا مس باره سینده اطلاعلاری واریدی چون بولاری طبیعت ده خالص صورتده کشف ائلماق اولار و اولاری ابتدایی ابزارلارنان استخراج ائلماق تقریبا راحاتدی.,"South Azerbaijani: آداملار قدیمنن پایه عنصر لار مثلا قیزیل، گوموش یا مس باره سینده اطلاعلاری واریدی چون بولاری طبیعت ده خالص صورتده کشف ائلماق اولار و اولاری ابتدایی ابزارلارنان استخراج ائلماق تقریبا راحاتدی. 
English: The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language",The Azerbaijani language is Azerbaijani. The Azerbaijani language
چرخ دنیادا عجیب شکلده عوض لشپ. لاپ بویوه شی کی چرخ بیزه ائلییپ داها راحات نان سریع حرکتدی.,"South Azerbaijani: چرخ دنیادا عجیب شکلده عوض لشپ. لاپ بویوه شی کی چرخ بیزه ائلییپ داها راحات نان سریع حرکتدی. 
English: The Azerbaijani language is Azerbaijani. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a Azerbaijani language. Azerbaijani is a",The Azerbaijani language is Azerbaijani. Azerbaijani is a Azerbaijani is a Azerbaijani language.
بو بونا گوره دی کی تصویر صفحهنین هاممسین پوشش ورسن. بونون آدی زیرنویسی صفحه نین چیچیه اولماقناگوره الدن ورماخدی.,"South Azerbaijani: بو بونا گوره دی کی تصویر صفحهنین هاممسین پوشش ورسن. بونون آدی زیرنویسی صفحه نین چیچیه اولماقناگوره الدن ورماخدی. 
English: The Azerbaijani Embassy in London is located in the East End of London, in the East End of the city. The Embassy is located in the East End of London, in the East End of the city. The Embassy is located in the East End of London, in the East End of the city. The Embassy is located in the East End of London, in the East End of the city. The Embassy is located in the East End of London, in the East End","The Embassy is located in the East End of London, in the East End of the city. The Azerbaijani Embassy in London is located in the East End of London, in the East End of the city. The Embassy is located in the East End of London, in the East End"
آلمانن زیردریاییلرنه او-بوت دیردیلر. آلماننلار زیردریاییلرن هدایت ائلماقنا و ایشلتماقندا چوخ یاخجیدلر.,"South Azerbaijani: آلمانن زیردریاییلرنه او-بوت دیردیلر. آلماننلار زیردریاییلرن هدایت ائلماقنا و ایشلتماقندا چوخ یاخجیدلر. 
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English: English
English:",English
اونون فیزیکی حالتی ممکن دی عوض لشه اما اونون شیمیایی حالتی ثابت قالار.,"South Azerbaijani: اونون فیزیکی حالتی ممکن دی عوض لشه اما اونون شیمیایی حالتی ثابت قالار. 
English: The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language",The Azerbaijani language is Azerbaijani. The Azerbaijani language
سطحی کشش بونا گوره اتفاق دوشور کی سون سطحینده اولان سو مولکوللارن پیوندی اولارن هوا مولکوللارینن پیوندینن چوخ گوجلی دی.,"South Azerbaijani: سطحی کشش بونا گوره اتفاق دوشور کی سون سطحینده اولان سو مولکوللارن پیوندی اولارن هوا مولکوللارینن پیوندینن چوخ گوجلی دی. 
English: The Azerbaijani government has agreed to a new agreement with the Azerbaijani oil company Gazprom on the sale of gas to Azerbaijan. The agreement was signed by the Azerbaijani government and Gazprom on Friday. The agreement was signed by the Azerbaijani government and Gazprom on Friday. The agreement was signed by the Azerbaijani government and Gazprom on Friday. The agreement was signed by the Azerbaijani government and Gazprom on Friday. The agreement was signed by the Azerbaijani government and Gazprom on Friday",The Azerbaijani government has agreed to a new agreement with the Azerbaijani oil company Gazprom on the sale of gas to Azerbaijan. The agreement was signed by the Azerbaijani government and Gazprom on Friday. The agreement was signed by the Azerbaijani government and Gazprom on Friday
مهم مشکللرین بیری بیر فیلمی دی وی دیه تبدیل الماخدا تصویرین هاممیسین گورسنمماقدی.,"South Azerbaijani: مهم مشکللرین بیری بیر فیلمی دی وی دیه تبدیل الماخدا تصویرین هاممیسین گورسنمماقدی. 
English: English
 Deutsch: Deutsch
 Français: Français
 Italiano: Italiano
 日本語: Japanese
 Norwegian: Norwegian
 Polish: Polish
 Romanian: Romanian
 Russian: Russian
 Slovak (Slovak): Slovak
 Spanish (Español): Spanish
 Tamil: Tamil
 Telugu: Telugu
 Tamil: Tamil
 Tamil: Tamil
 Telugu: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil:","English
 Deutsch: Deutsch
 Français: Français
 Italiano: Italiano
 日本語: Japanese
 Norwegian: Norwegian
 Polish: Polish
 Romanian: Romanian
 Russian: Russian
 Slovak (Slovak): Slovak
 Spanish (Español): Spanish
 Tamil: Tamil
 Telugu: Telugu
 Tamil: Tamil
 Tamil: Tamil
 Telugu: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil: Tamil
 Tamil:"
مخصوصا ادعا اولوپ کی بیر نفر ائلیه بولر چیچیه اوز حرکتلرین تفسیر ائلماقنان دوز صورتده تشخیص وره بیر نفر یالان دییر یا یوخ.,"South Azerbaijani: مخصوصا ادعا اولوپ کی بیر نفر ائلیه بولر چیچیه اوز حرکتلرین تفسیر ائلماقنان دوز صورتده تشخیص وره بیر نفر یالان دییر یا یوخ. 
English: The Azerbaijani language is the Azerbaijani language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan. It is the official language of Azerbaijan.",The Azerbaijani language is the Azerbaijani language of Azerbaijan. It is the official language of Azerbaijan.
قیزیلی هر شکله چخاتماخ اولار. اونی چیچیه شکللره چخاتماخ اولار.,"South Azerbaijani: قیزیلی هر شکله چخاتماخ اولار. اونی چیچیه شکللره چخاتماخ اولار. 
English: The Azerbaijani language is Azerbaijani. Azerbaijani is a language spoken in Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani",The Azerbaijani language is Azerbaijani. Azerbaijani is a language spoken in Azerbaijan. Azerbaijani is the official language of Azerbaijan. Azerbaijani
مصنوعی هوش ایندی چوخ وخلر اقتصاد، پزشکی، مهندسی نن نظامی حوزه لرده ایشلنر و چوخ خانگی کامپیوترلرنن ویدئویی گیم نرم افزار لارندا تعبیه اولوپدی.,"South Azerbaijani: مصنوعی هوش ایندی چوخ وخلر اقتصاد، پزشکی، مهندسی نن نظامی حوزه لرده ایشلنر و چوخ خانگی کامپیوترلرنن ویدئویی گیم نرم افزار لارندا تعبیه اولوپدی. 
English: Created by  E.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A",Created by  E.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A.A
او هله ده تولید اولور اما اونان موهوم بودی کی دیجیتال دوربین عکس حسگر فرمتلری، اونون ابعاد نسبتن ارث آپارپلار,"South Azerbaijani: او هله ده تولید اولور اما اونان موهوم بودی کی دیجیتال دوربین عکس حسگر فرمتلری، اونون ابعاد نسبتن ارث آپارپلار 
English: English
 Deutsch: Deutsch
 Français: Français
 Italiano: Italiano
 Norwegian: Norwegian
 Polish: Polish
 Romanian: Romanian
 Russian: Russian
 Slovak: Slovak
 Swedish: Swedish
 Turkish: Turkish
 Vietnamese: Vietnamese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese","English
 Deutsch: Deutsch
 Français: Français
 Italiano: Italiano
 Norwegian: Norwegian
 Polish: Polish
 Romanian: Romanian
 Russian: Russian
 Slovak: Slovak
 Swedish: Swedish
 Turkish: Turkish
 Vietnamese: Vietnamese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese: Simplified Chinese
 Simplified Chinese"
اوچ دانالار قانونی کی اونان چوخ سواستفاده اولوپ و چوخ وخ مسخره اولوپ بیر ساده راهنما دی کی عکسده بیر میزان نظم ایجاد ائلینده همزمان حرکت ایجاد ائلیر.,"South Azerbaijani: اوچ دانالار قانونی کی اونان چوخ سواستفاده اولوپ و چوخ وخ مسخره اولوپ بیر ساده راهنما دی کی عکسده بیر میزان نظم ایجاد ائلینده همزمان حرکت ایجاد ائلیر. 
English: English Language
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français","English Language
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français: Français
Français"
بو فقط بعضی داییناسورلارین پرلی اولماسین تأیید المیر (بو نظریه اله ایندیسیده شایعدیر)، بلکه فوسیللردن اله گتیربیلمز، رنگ و اوچ-بوعدلو جوزئیات کیمی اطلاعات اله وئریر.,"South Azerbaijani: بو فقط بعضی داییناسورلارین پرلی اولماسین تأیید المیر (بو نظریه اله ایندیسیده شایعدیر)، بلکه فوسیللردن اله گتیربیلمز، رنگ و اوچ-بوعدلو جوزئیات کیمی اطلاعات اله وئریر. 
English: The Azerbaijani language is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of",The Azerbaijani language is the Azerbaijani language of Azerbaijan. It is the Azerbaijani language of It is the Azerbaijani language of Azerbaijan.
آیونن جاذبه سی نجور منی چکه بولر؟ ایه سیز آیو نن سطحینده دورساز، سیزین وزنیز یردکی وزنیزدن آز اولاجاخ.,"South Azerbaijani: آیونن جاذبه سی نجور منی چکه بولر؟ ایه سیز آیو نن سطحینده دورساز، سیزین وزنیز یردکی وزنیزدن آز اولاجاخ. 
English: The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language is Azerbaijani. The Azerbaijani language",The Azerbaijani language is Azerbaijani. The Azerbaijani language
نکستجن بیر سیستمدی کی FAA ادعا ائلیپ هواپیمایه بو امکانی ورجاخ کی داها آز مسیرلرده اوچا و هر ایل نچه میلیون گالن سوختدا صرفه جویی ائلیه کربن منتشر ائلماقن آزالدا.,"South Azerbaijani: نکستجن بیر سیستمدی کی FAA ادعا ائلیپ هواپیمایه بو امکانی ورجاخ کی داها آز مسیرلرده اوچا و هر ایل نچه میلیون گالن سوختدا صرفه جویی ائلیه کربن منتشر ائلماقن آزالدا. 
English: The Azerbaijani Embassy in Azerbaijan: The Azerbaijani Embassy in Azerbaijan
The Azerbaijani Embassy in Azerbaijan is located in the city of Azaz, in the Azerbaijani Republic of Azerbaijan. The Azerbaijani Embassy is the official representative of Azerbaijan in the United Nations. The Azerbaijani Embassy is the official representative of Azerbaijan in the United Nations. The Azerbaijani Embassy is the official representative of Azerbaijan in the United Nations. The Azerbaijani Embassy is the official representative of Azerbaijan in","The Azerbaijani Embassy in Azerbaijan: The Azerbaijani Embassy in Azerbaijan
The Azerbaijani Embassy in Azerbaijan is located in the city of Azaz, in the Azerbaijani Republic of Azerbaijan. The Azerbaijani Embassy is the official representative of Azerbaijan in The Azerbaijani Embassy is the official representative of Azerbaijan in the United Nations."
عصبی زیست شناسین داده لری شناختن بررسی ائلماقنا فیزیکی شواهدی بیر تئوری روشه ارائه ورللر. اونا گوره تحقیقن حوزه سین چیچیلدیر و اونی دقیق تر ائلیر.,"South Azerbaijani: عصبی زیست شناسین داده لری شناختن بررسی ائلماقنا فیزیکی شواهدی بیر تئوری روشه ارائه ورللر. اونا گوره تحقیقن حوزه سین چیچیلدیر و اونی دقیق تر ائلیر. 
English: English
Français: Français
 Deutsch: Deutsch
 Italiano: Italiano
 日本語: Japanese
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어","English
Français: Français
 Deutsch: Deutsch
 Italiano: Italiano
 日本語: Japanese
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어: Korean
한국어"
"او ۲ ساعاتلیق سؤزلرینین آراسیندا دئدی کی ""اپل تیلفونو تازادان یارالداجاق، بیز بوگون تاریخ یارالداجاقیق.""","South Azerbaijani: او ۲ ساعاتلیق سؤزلرینین آراسیندا دئدی کی ""اپل تیلفونو تازادان یارالداجاق، بیز بوگون تاریخ یارالداجاقیق."" 
English: or 2 hours of reading for Azerbaijani readers.

A:

The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". The Azerbaijani Wikipedia entry for the title is ""Azerbaijan","The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". A:

The Azerbaijani Wikipedia entry for the title is ""Azerbaijan"". The Azerbaijani Wikipedia entry for the title is ""Azerbaijan or 2 hours of reading for Azerbaijani readers."
