text,actual_category,predicted_category,generated_text
Теледидардың қашықтан басқару құралына ұқсайтын бұл басқару құралында орнын үш өлшемді кеңістікте триангуляциялау үшін пайдаланушы теледидарының жанында қойылатын екі датчик пайдаланылады.,science/technology,sports,"""Теледидардың қашықтан басқару құралына ұқсайтын бұл басқару құралында орнын үш өлшемді кеңістікте триангуляциялау үшін пайдаланушы теледидарының жанында қойылатын екі датчик пайдаланылады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports. To understand what the text is about,"
"Ғалымдар бұл жануардың қауырсыны үстінде сарғылт қоңыр, астында бозарған немесе каротеноид түсті болған дейді.",science/technology,science/technology,"""Ғалымдар бұл жануардың қауырсыны үстінде сарғылт қоңыр, астында бозарған немесе каротеноид түсті болған дейді."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: the word belongs to science/technology. How do"
"Университеттегі зерттеушілердің айтуынша, екі қосылыс бір-бірімен реакцияға түсіп, бүйрек қызметін тоқтата алатын кристалдар құрады.",science/technology,politics,"""Университеттегі зерттеушілердің айтуынша, екі қосылыс бір-бірімен реакцияға түсіп, бүйрек қызметін тоқтата алатын кристалдар құрады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics. In order to find the category the sentence"
"Бұл 35 мм негативтен төрт есе дерлік көбірек ажыратымдылықты береді (864 емес, 3136 мм2).",science/technology,travel,"""Бұл 35 мм негативтен төрт есе дерлік көбірек ажыратымдылықты береді (864 емес, 3136 мм2)."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. Because the sentence belongs to the travel category"
Еуропамен су астындағы талшықты-оптикалық кабель байланысы және кең жолақты спутниктік байланыс арқасында Гренландия интернетке қолжетімділігі бар халықтың 93% бөлігімен жақсы байланыста.,science/technology,politics,"""Еуропамен су астындағы талшықты-оптикалық кабель байланысы және кең жолақты спутниктік байланыс арқасында Гренландия интернетке қолжетімділігі бар халықтың 93% бөлігімен жақсы байланыста."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics. The word politics is a noun (or"
"Бұл категориядағы ең танымал қолданбалардың бірі – Google Translate, бұл қажетті тіл деректерін жүктеп алғаннан кейін желіден тыс аудару мүмкіндігін береді.",science/technology,science/technology,"""Бұл категориядағы ең танымал қолданбалардың бірі – Google Translate, бұл қажетті тіл деректерін жүктеп алғаннан кейін желіден тыс аудару мүмкіндігін береді."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. But how to know which category"
"Ол газ, сұйықтық немесе қатты зат болсын, оның молекулалық құрылымы бірдей болады.",science/technology,politics,"""Ол газ, сұйықтық немесе қатты зат болсын, оның молекулалық құрылымы бірдей болады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.
In fact, this is the main reason"
"Бейне жазып алуды пайдалану бірнеше миллисекунд жалғасатын микро қимылдарды, бет бұлшық еттерінің қимылдарын түсіндіруде маңызды жаңалықтардың ашылуына себеп болды.",science/technology,N/A,"""Бейне жазып алуды пайдалану бірнеше миллисекунд жалғасатын микро қимылдарды, бет бұлшық еттерінің қимылдарын түсіндіруде маңызды жаңалықтардың ашылуына себеп болды."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tourism.</s>"
Адамдар мыңдаған жылдар бойы ұлғайту линзаларын жасап және пайдаланып келген.,science/technology,travel,"""Адамдар мыңдаған жылдар бойы ұлғайту линзаларын жасап және пайдаланып келген."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel.
So, if you are looking for this"
"Дегенмен ол жалғыз емес, эксперименттер өткізу және эксперимент ықтимал гипотезалардың біреуін немесе бірнешеуін жою үшін пайдаланылатын сынақ болып табылады. Сұрақтар қою және бақылаулар жасау да ғылыми зерттеуді бағыттайды.",science/technology,N/A,"""Дегенмен ол жалғыз емес, эксперименттер өткізу және эксперимент ықтимал гипотезалардың біреуін немесе бірнешеуін жою үшін пайдаланылатын сынақ болып табылады. Сұрақтар қою және бақылаулар жасау да ғылыми зерттеуді бағыттайды."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports. And if this sentence is from a travel"
Соңында ағаш дөңгелектер темір дөңгелектермен ауыстырылды. 1767 жылы алғашқы толығымен темір рельстер енгізілді.,science/technology,science/technology,"""Соңында ағаш дөңгелектер темір дөңгелектермен ауыстырылды. 1767 жылы алғашқы толығымен темір рельстер енгізілді."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology.
It is very easy to answer"
"Карталардың көпшілігімен кез келген жерде қоңырау шалуға болғанымен, кейбіреулері елдердің белгілі бір топтарына төменірек қоңырау тарифтерін қамтамасыз етеді.",science/technology,health,"""Карталардың көпшілігімен кез келген жерде қоңырау шалуға болғанымен, кейбіреулері елдердің белгілі бір топтарына төменірек қоңырау тарифтерін қамтамасыз етеді."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: health. 1. What is the sentence’s function"
Заманауи зерттеу телескоптарының көпшілігі қолайлы атмосфералық жағдайлар бар қашықтағы аумақтардағы алып қондырғылар болып табылады.,science/technology,travel,"""Заманауи зерттеу телескоптарының көпшілігі қолайлы атмосфералық жағдайлар бар қашықтағы аумақтардағы алып қондырғылар болып табылады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel.
So how did this sentence come to be"
Болат ине беттік керіліс себебінен судың үстінде қалқып тұрады.,science/technology,politics,"""Болат ине беттік керіліс себебінен судың үстінде қалқып тұрады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics. You might also like: ""Қа"
Іс жүзінде (бұл шатастырады) 35 мм пішімінің ені 36 мм және биіктігі 24 мм.,science/technology,travel,"""Іс жүзінде (бұл шатастырады) 35 мм пішімінің ені 36 мм және биіктігі 24 мм."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: C) travel. The sentence describes a visit to"
"Жасушалар өмірді зерттеуде негізгі және сындарлы болғаны сонша, іс жүзінде, олар жиі «өмірдің құрылыс блоктары» деп аталады.",science/technology,politics,"""Жасушалар өмірді зерттеуде негізгі және сындарлы болғаны сонша, іс жүзінде, олар жиі «өмірдің құрылыс блоктары» деп аталады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.
Here is another example which seems to be"
Жеке VPN (виртуалды жеке желі) провайдерлері — саяси цензура мен коммерциялық IP геосүзгілерінен айналып өтудің тамаша тәсілі.,science/technology,science/technology,"""Жеке VPN (виртуалды жеке желі) провайдерлері — саяси цензура мен коммерциялық IP геосүзгілерінен айналып өтудің тамаша тәсілі."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""science/technology"". The ""Та"
"Бұрынырақтағы ғарыш станциясы миссиясында гироскопты жоғалтқанына қарамастан, ғарыштық серуеннің соңына дейін станция өзінің позициясын сақтады.",science/technology,health,"""Бұрынырақтағы ғарыш станциясы миссиясында гироскопты жоғалтқанына қарамастан, ғарыштық серуеннің соңына дейін станция өзінің позициясын сақтады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: health. This sentence belongs to a book called """
"Бұл ойлау түрі бар адамдар логикалық ойлауға ие, үлгілерді жаттай алады, мәселелерді шеше алады және ғылыми тестілерде жұмыс істей алады.",science/technology,N/A,"""Бұл ойлау түрі бар адамдар логикалық ойлауға ие, үлгілерді жаттай алады, мәселелерді шеше алады және ғылыми тестілерде жұмыс істей алады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The second category is sport. This is because the"
"Оцелоттар шағын жануарларды жеуді ұнатады. Қолынан келсе, олар маймылдар, жыландар, кеміргіштер және құстарды ұстайды. Оцелот аңшылық ететін жануарлардың барлығы дерлік өзінен кішірек болады.",science/technology,entertainment,"""Оцелоттар шағын жануарларды жеуді ұнатады. Қолынан келсе, олар маймылдар, жыландар, кеміргіштер және құстарды ұстайды. Оцелот аңшылық ететін жануарлардың барлығы дерлік өзінен кішірек болады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: entertainment because it describes something funny, entertaining.
"
"Кейбір орташа пішімді кинокамералар 6 х 6 см пішімін, дәлірек айтқанда 56 х 56 мм негативті пайдаланады.",science/technology,travel,"""Кейбір орташа пішімді кинокамералар 6 х 6 см пішімін, дәлірек айтқанда 56 х 56 мм негативті пайдаланады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. So, the tagger should assign travel"
"Саяхаттаушыларға өз аумағына әсер ететін ауыр ауа райының кез келген қаупі туралы хабардар болу туралы кеңес беріледі, өйткені олар барлық саяхаттау туралы жоспарларға әсер етуі мүмкін.",travel,science/technology,"""Саяхаттаушыларға өз аумағына әсер ететін ауыр ауа райының кез келген қаупі туралы хабардар болу туралы кеңес беріледі, өйткені олар барлық саяхаттау туралы жоспарларға әсер етуі мүмкін."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""science/technology"". I am very puzz"
"Автобустар күні бойы ауданаралық автовокзалдан (өзеннің бойымен) шығады, дегенмен көбісі, әсіресе шығысқа және Джакарға/Бумтангқа бет алғандары 06:30 және 07: 30 аралығында шығады.",travel,sports,"""Автобустар күні бойы ауданаралық автовокзалдан (өзеннің бойымен) шығады, дегенмен көбісі, әсіресе шығысқа және Джакарға/Бумтангқа бет алғандары 06:30 және 07: 30 аралығында шығады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports. Here is a similar sentence with the same"
"Олар шабандозға көбірек тұрақтылықты қамтамасыз етеді, бірақ шабандоздың аяғы оларда тұрып қалуы ықтималдығына байланысты қауіпсіздік мәселелері болуы мүмкін.",travel,science/technology,"""Олар шабандозға көбірек тұрақтылықты қамтамасыз етеді, бірақ шабандоздың аяғы оларда тұрып қалуы ықтималдығына байланысты қауіпсіздік мәселелері болуы мүмкін."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. 3. The question is related"
Балтық теңізіндегі круиздардың көпшілігі Ресейдің Санкт-Петербург қаласында ұзақ уақыт болады.,travel,science/technology,"""Балтық теңізіндегі круиздардың көпшілігі Ресейдің Санкт-Петербург қаласында ұзақ уақыт болады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. What is the difference between the"
"Кеңес саяхатшылар ұрламайды, заңды бұзбайды, заңсыз нарыққа қатыспайды, қайыр сұрамайды немесе басқа адамдарды өз пайдасы үшін пайдаланбайды деп болжайды.",travel,science/technology,"""Кеңес саяхатшылар ұрламайды, заңды бұзбайды, заңсыз нарыққа қатыспайды, қайыр сұрамайды немесе басқа адамдарды өз пайдасы үшін пайдаланбайды деп болжайды."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology
A similar question in my answer"
Сіз белгілі бір жерге саяхатаудан бұрын және саяхат барысында ескеруіңіз керек болған көптеген жайттар бар.,travel,N/A,"""Сіз белгілі бір жерге саяхатаудан бұрын және саяхат барысында ескеруіңіз керек болған көптеген жайттар бар."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: (1) science/technology. (2) politics"
Күн ыстығының әсерінен саяхаттаушылар су (немесе басқа заттардың) елесін беретін мираж құбылысын басынан өткізуі мүмкін.,travel,science/technology,"""Күн ыстығының әсерінен саяхаттаушылар су (немесе басқа заттардың) елесін беретін мираж құбылысын басынан өткізуі мүмкін."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. The subject is the person in"
"Балалары бар отбасылар сирек кездеседі, бірақ кейбір хостелдер оларға жеке бөлмелерде тұруға рұқсат етеді.",travel,travel,"""Балалары бар отбасылар сирек кездеседі, бірақ кейбір хостелдер оларға жеке бөлмелерде тұруға рұқсат етеді."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. I just looked up the definitions on the"
"Мысалы, Луара алқабындағы қамалдарға бару, Рейн немесе Дунайдағы қызықты жерлерге круиз жасау немесе Эри каналы арқылы қайықпен жүру.",travel,travel,"""Мысалы, Луара алқабындағы қамалдарға бару, Рейн немесе Дунайдағы қызықты жерлерге круиз жасау немесе Эри каналы арқылы қайықпен жүру."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. The sentence contains travel, which is a"
Сіз үшін осындай сапарларды жиі брондайтын агент қолданған дұрыс.,travel,travel,"""Сіз үшін осындай сапарларды жиі брондайтын агент қолданған дұрыс."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. 2. In the sentence, ""И"
"Couchsurfing компаниясының негізі 2004 жылдың қаңтар айында, компьютер бағдарламашысы Кейси Фентон Исландияға арзан рейсті тауып, бірақ қонатын жерде таппағанда қаланды.",travel,science/technology,"""Couchsurfing компаниясының негізі 2004 жылдың қаңтар айында, компьютер бағдарламашысы Кейси Фентон Исландияға арзан рейсті тауып, бірақ қонатын жерде таппағанда қаланды."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. We use “кіз"
Әдетте студенттік визалардың талаптары мен өтінім беру процедуралары қалыпты туристік немесе іскерлік визалардан басқаша болады.,travel,sports,"""Әдетте студенттік визалардың талаптары мен өтінім беру процедуралары қалыпты туристік немесе іскерлік визалардан басқаша болады."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports.
1, 1 2
1, 1"
Сондай-ақ әр елде көлікте төтенше жағдайда қажет қандай заттар болуы керектігін талап ететін бірегей заңдар бар.,travel,sports,"""Сондай-ақ әр елде көлікте төтенше жағдайда қажет қандай заттар болуы керектігін талап ететін бірегей заңдар бар."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports. I don't think you are going to find"
"Агенттіктердің көпшілігі көбіне әдеттегі брондауларды алуға дайын болғанымен, көптеген агенттіктер саяхаттың, қаражаттың және бағыттың арнайы түрлеріне маманданған.",travel,travel,"""Агенттіктердің көпшілігі көбіне әдеттегі брондауларды алуға дайын болғанымен, көптеген агенттіктер саяхаттың, қаражаттың және бағыттың арнайы түрлеріне маманданған."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. This is because this sentence belongs to the"
