text,actual_category,predicted_category,logprob
ໂທລະສັບດາວທຽມທົ່ວໄປແລ້ວບໍ່ແມ່ນການປ່ຽນແທນສຳລັບໂທລະສັບມືຖືເພາະວ່າທ່ານຕ້ອງຢູ່ກາງແຈ້ງທີ່ມີການເບິ່ງເຫັນຊັດເຈນກັບດາວທຽມເພື່ອໃຊ້ໂທ.,science/technology,geography,-7607.017578125
"ເຖິງແມ່ນວ່າລໍ້ຍູ້ທີ່ໃຊ້ມ້າລາກຈະປະກອບດ້ວຍກະດານໄມ້ເປັນແຜ່ນ, ພວກມັນໃຫ້ມ້າດຶງພວກມັນໃຫ້ຮອດຄວາມໄວທີ່ສູງຂຶ້ນ ແລະ ດຶງແນວໃສ່ເຄື່ອງທີ່່ໃຫຍ່ກວ່າໃນຖະໜົນທີ່ຂຸຂະເລັກນ້ອຍໃນແຕ່ລະມື້.",science/technology,travel,-7797.95703125
"ຄົນຮູ້ກ່ຽວກັບອົງປະກອບເຄມີຂັ້ນພື້ນຖານເຊັ່ນ: ຄຳ, ເງິນ ແລະ ທອງແດງຈາກສະໄໝບູຮານ, ເຊິ່ງສິ່ງເຫຼົ່ານີ້ສາມາດຄົ້ນພົບໄດ້ໃນທຳມະຊາດໃນຮູບແບບດັ້ງເດີມ ແລະ ງ່າຍໃນການຂຸດຄົ້ນດ້ວຍເຄື່ອງມືດັ້ງເດີມ.",science/technology,sports,-7833.8173828125
ກົງລໍ້ໄດ້ປ່ຽນແປງໂລກດ້ວຍວິທີທີ່ໜ້າເຫຼືອເຊື່ອ. ສິ່ງທີ່ຍິ່ງໃຫຍ່ທີ່ສຸດທີ່ກົງລໍ້ໄດ້ຊ່ວຍເຮົາກໍຄືເຮັດໃຫ້ການຄົມມະນາຄົມຂົນສົ່ງນັ້ນງ່າຍ ແລະ ໄວຂຶ້ນຫຼາຍ.,science/technology,health,-7654.5205078125
ເພື່ອຮັບປະກັນວ່າຮູບພາບຈະຄວບຄຸມໜ້າຈໍທັງໝົດ. ທີ່ເອີ້ນວ່າ overscan.,science/technology,travel,-7198.451171875
ເຮືອດໍານໍ້າຂອງເຢຍລະມັນຖືກເອີ້ນວ່າ U-Boats. ຊາວເຢຍລະມັນມີຄວາມເກັ່ງໃນການນຳທາງ ແລະ ການບັງຄັບເຮືອດໍານໍ້າຂອງພວກເຂົາ.,science/technology,sports,-7594.5400390625
"ເຖິງແມ່ນວ່າພາວະທາງກາຍະພາບຂອງມັນອາດຈະປ່ຽນແປງ, ແຕ່ພາວະທາງເຄມີຂອງມັນຍັງຄືເກົ່າ.",science/technology,entertainment,-7310.912109375
ຄວາມເຄັ່ງຕຶງໜ້ານ້ຳເກີດຂຶ້ນເນື່ອງຈາກໂມເລກຸນຂອງນໍ້າຢູໜ້ານໍ້າຖືກດຶງດູດເຊິ່ງກັນ ແລະ ກັນຫຼາຍກ່ວາໂມເລກຸນຂອງພວກມັນທີ່ຢູ່ໃນອາກາດທີ່ຢູ່ເໜືອພວກມັນ.,science/technology,health,-7638.0244140625
ຫນຶ່ງໃນບັນຫາທົ່ວໄປສ່ວນໃຫຍ່ໃນເວລາທີ່ພະຍາຍາມປ່ຽນຮູບເງົາເປັນຮູບແບບ DVD ແມ່ນການສະແກນພາບໃຫ້ໃຫຍ່ຂຶ້ນ.,science/technology,sports,-7489.765625
ໂດຍສະເພາະມີການອ້າງວ່າສາມາດກວດສອບໄດ້ວ່າບຸກຄົນໃດຕົວະໂດຍການຕີຄວາມຫມາຍຂອງຈຸນລະພາກຢ່າງຖືກຕ້ອງ ຫຼື ບໍ.,science/technology,sports,-7454.4609375
ຄຳສາມາດນຳໃຊ້ເຂົ້າໄປໃນທຸກແບບຂອງຮູບຮ່າງ. ມັນສາມາດມ້ວນໃຫ້ຢູ່ໃນຮູບຮ່າງນ້ອຍໆ.,science/technology,science/technology,-7402.95361328125
"ລະບົບ AI ໃນປະຈຸບັນແມ່ນຖືກນຳໃຊ້ໃນຂົງເຂດຂອງເສດຖະກິດ, ການແພດ, ວິສະວະກຳ ແລະ ການທະຫານເຊິ່ງໄດ້ຖືກສ້າງຂຶ້ນໃນຫລາຍຄອມພິວເຕີ້ີຢູ່ບ້ານ ແລະ ໂປແກຮມຊອຟແວວີດີໂອເກມ.",science/technology,travel,-7703.65234375
"ໃນປັດຈຸບັນມັນກໍຍັງຖືກຜະລິດຢູ່, ແຕ່ສິ່ງທີ່ສຳຄັນໄປກວ່ານັ້ນແມ່ນອັດຕາສ່ວນຂອງມັນທີ່ໄດ້ຖືກສືບທອດໂດຍຮູບແບບເຊັນເຊີການຖ່າຍພາບຂອງກ້ອງຖ່າຍຮູບດິຈິຕອນ.",science/technology,health,-7676.64111328125
ກົດສາມສ່ວນທີ່ຖືກໃຊ້ໃນທາງທີ່ຜິດຫຼາຍ ແລະ ມັກຈະຖືກເຍາະເຍີ້ຍແມ່ນແນວທາງງ່າຍໆທີ່ສ້າງຄວາມແຂງແຮງພ້ອມທັງຮັກຄວາມເປັນລະບຽບຂອງຮູບພາບ.,science/technology,entertainment,-7499.8427734375
"ທິດສະດີໄດ້ຖືກເຜີຍແຜ່ຢ່າງກວ້າງຂວາງ ນີ້ບໍ່ພຽງແຕ່ຢືນຢັນວ່າຢ່າງໜ້ອຍໄດໂນເສົາບາງຈຳພວກມີຂົນ, ແຕ່ບໍ່ສາມາດໃຫ້ລາຍລະອຽດໂດຍທົ່ວໄປຂອງຊາກດຶກດຳບັນໄດ້ ເຊັ່ນ ລາຍລະອຽດກ່ຽວກັບສີ ແລະ ການຈັດລຽງແບບສາມມິຕິ.",science/technology,geography,-7848.275390625
"ແຮງໂນ້ມຖ່ວງຂອງ ດາວໄອໂອ (Io) ຈະດຶງດູດຂ້ອຍໄດ້ແນວໃດ? ຖ້າທ່ານຢືນຢູ່ເທິງຜິວໜ້າຂອງ ດາວໄອໂອ (Io), ທ່ານຈະມີນ້ຳໜັກໜ້ອຍກວ່າທີ່ທ່ານຢູ່ເທິງໂລກ.",science/technology,health,-7687.2314453125
NextGen ແມ່ນລະບົບທີ່ FAA ອ້າງວ່າຈະຊ່ວຍໃຫ້ເຮືອບິນດ້ວຍເສັ້ນທາງທີ່ສັ້ນລົງ ແລະ ປະຢັດນໍ້າມັນເຊື້ອໄຟໄດ້ຫຼາຍລ້ານແກັລລອນໃນແຕ່ລະປີ ແລະ ຍັງຫຼຸດຜ່ອນການປ່ອຍກາກບອນອອກສູ່ອາກາດອີກດ້ວຍ.,science/technology,health,-7825.3974609375
ຂໍ້ມູນທາງປະສາດວິທະຍາໃຫ້ຫຼັກຖານທາງດ້ານກາຍຍະພາບສຳລັບແນວທາງທິດສະດີຕໍ່ການສືບສວນຕໍ່ການຮັບຮູ້. ດັ່ງນັ້ນມັນຈຶ່ງເຮັດໃຫ້ພື້ນທີ່ຄົ້ນຄ້ວາແຄບລົງ ແລະ ເຮັດໃຫ້ມັນແນ່ນອນກວ່າເກົ່າ.,science/technology,entertainment,-7702.248046875
ໃນລະຫວ່າງການກ່າວຄຳປາໄສ 2 ຊົ່ວໂມງ ລາວໄດ້ກ່າວວ່າ “ມື້ນີ້ Apple ກຳລັງຈະປັບປຸງໂທລະສັບໃໝ່ ເຊິ່ງພວກເຮົາຈະສ້າງປະຫວັດສາດໃນມື້ນີ້”,science/technology,travel,-7534.498046875
ຂໍ້ເສຍຂອງເລນຊູມ ແມ່ນຄວາມຊັບຊ້ອນກ່ຽວກັບຈຸດໂຟກັສ ແລະ ຈຳນວນຂອງອົງປະກອບເລນທີ່ຈຳເປັນເພື່ອບັນລຸລະຊ່ວງໄລຍະໂຟກັສແມ່ນມີຄວາມໃຫ່ຍກ່ວາເລນໄພຼມ໌ (prime).,science/technology,entertainment,-7632.31298828125
"ຄ້າຍຄືກັບການໃຊ້ຣີໂມດໂທລະພາບ, ທີ່ຜູ້ຄວບຄຸມໃຊ້ເຊັນເຊີສອງຕົວຊີ້ໄປໃກ້ໆກັບໂທລະພາບຂອງຜູ້ໃຊ້ ເພື່ອການຈັດວາງຕຳແໜ່ງຂອງມັນໃຫ້ເປັນສາມຫຼ່ຽມແບບສາມມິຕິ.",science/technology,geography,-7646.59130859375
. ນັກວິທະຍາສາດກ່າວວ່າຂົນຂອງສັດປ່າໂຕນີ້ຄືສີນໍ້າເກົາລັດຢູ່ທາງເທິງທີ່ຈາງລົງ ຫຼື ສີແຄໂຣທີນອຍຢູ່ທາງລຸ່ມ.,science/technology,politics,-7474.41845703125
ນັກຄົ້ນຄວ້າຂອງມະຫາວິທະຍາໄລໄດ້ກ່າວວ່າ ສານປະສົມສອງຢ່າງນີ້ເກີດປະຕິກິລິຍາຊຶ່ງກັນ ແລະ ກັນ ແລ້ວຈະຕົກພຶກ ຊຶ່ງອາດຈະໄປກີດຂວາງການເຮັດວຽກຂອງໝາກໄຂ່ຫຼັງ.,science/technology,sports,-7567.57470703125
ສິ່ງນີ້ໃຫ້ຄວາມລະອຽດເກືອບສີ່ເທົ່າຂອງ 35 ມມ ລົບ (3136 ມມ2 ທຽບໃສ່ 864).,science/technology,sports,-7295.2861328125
"ຂໍຂອບໃຈສຳລັບການເຊື່ອມຕໍ່ສາຍເຄເບິນ ສາຍໃຍແກ້ວນຳແສງໄປສູ່ທະວີບເອີຮົບ ແລະ ດາວທຽມບອດແບນ, ປະເທດ ກຼີນແລນ ຈຶ່ງສາມາດເຊື່ອມຕໍ່ໄດ້ຢ່າງຄ່ອງຕົວກັບກັບປະຊາກອນ 93% ທີ່ເຂົ້າເຖິງອິນເຕີເນັດໄດ້.",science/technology,health,-7934.5791015625
ໜຶ່ງໃນແອັບທີ່ໂດດເດັ່ນທີ່ສຸດໃນໝວດນີ້ແມ່ນ Google Translate ເຊິ່ງຊ່ວຍໃຫ້ສາມາດແປພາສາແບບອັອຟລາຍໄດ້ຫຼັງຈາກດາວໂຫຼດຂໍ້ມູນພາສາທີ່ຕ້ອງການແປມາ.,science/technology,travel,-7669.02294921875
"ໂຄງສ້າງຂອງໂມເລກຸນຈະຍັງຄືເກົ່າບໍ່ວ່າມັນຈະເປັນທາດອາຍ, ທາດແຫຼວ ຫຼື ຂອງແຂງ.",science/technology,sports,-7291.64990234375
ການນຳໃຊ້ການບັນທຶກວິດີໂອໄດ້ເຮັດໃຫ້ມີການຄົ້ນພົບທີ່ສຳຄັນໃນການຕີຄວາມໝາຍໃນການສະແດງອອກເທິງໃບໜ້າເຊິ່ງເປັນເວລາພຽງສອງສາມມິນລີວິນາທີ.,science/technology,politics,-7577.31494140625
ມະນຸດໄດ້ເຮັດການຜະລິດ ແລະ ໃຊ້ເລນສຳລັບການຂະຫຍາຍໃຫຍ່ຂື້ນເປັນເວລາຫລາຍພັນປີ.,science/technology,entertainment,-7342.64501953125
"ມັນບໍ່ແມ່ນຄົນດຽວ, ການທົດລອງ ແລະ ການທົດລອງແມ່ນການທົດສອບທີ່ໃຊ້ເພຶ່ອຈໍາກັດສົມມຸດຕິຖານທີ່ເປັນໄປໄດ້ໜຶ່ງຂໍ້ຂຶ້ນໄປ, ການຖາມຄໍາຖາມ ແລະ ການສັງເກດການຍັງເປັນແນວທາງໃນການວິໄຈໃນທາງວິທະຍາສາດອີກດ້ວຍ.",science/technology,travel,-7731.828125
"ໃນທີ່ສຸດແລ້ວ, ລໍ້ໄມ້ແມ່ນໄດ້ຖືກປ່ຽນແທນດ້ວຍລໍ້ເຫຼັກ. ໃນປີ 1767 ລາງລົດໄຟເຫຼັກແບບເຕັມຮູບແບບເທື່ອທຳອິດໄດ້ຖືກນຳສະເໜີ.",science/technology,travel,-7541.73046875
"ເຖິງແມ່ນວ່າບັດສ່ວນໃຫຍ່ຈະເໝາະສຳລັບການໂທໄປທຸກໆບ່ອນ, ແຕ່ໃນບາງກໍລະນີກໍຈະໃຫ້ອັດຕາການໂທທີ່ດີແກ່ກຸ່ມປະເທດສະເພາະ.",science/technology,geography,-7505.1650390625
ກ້ອງສ່ອງທາງໄກສຳລັບການຄົ້ນຄວ້າທີ່ທັນສະໄໝ ສ່ວນຫຼາຍແມ່ນສິ່ງອຳນວຍຄວາມສະດວກທີ່ຍິ່ງໃຫ່ຍສຸດໃນເຂດຫ່າງໄກສອກຫຼີກທີ່ມີສະພາບອາກາດທີ່ເອື້ອອຳນວຍ.,science/technology,politics,-7575.85693359375
ເຂັມເຫຼັກລອຍຢູ່ເທິງໜ້ານໍ້າຍ້ອນຄວາມກົດດັນຂອງໜ້ານ້ຳ.,science/technology,entertainment,-7188.6103515625
"ຮູບແບບ 35ມມ ແມ່ນຮູບແບບຕົວຈິງແລ້ວ, ແຕ່ກໍຍັງສັບສົນກັບ, ຄວາມກວ້າງ 36ມມ ຄູນກັບ ຄວາມສູງ 24 ມມ.",science/technology,travel,-7362.68994140625
"ຈຸລັງນັ້ນຈໍາເປັນ ແລະ ສຳຄັນຕໍ່ການສຶກສາຂອງຊີວິດ, ໃນຄວາມເປັນຈິງພວກມັນມັກຖືກເອີ້ນວ່າ “ໜ່ວຍການສ້າງຂອງຊີວິດ”.",science/technology,politics,-7451.3447265625
ຜູ້ໃຫ້ບໍລິການ VPN ສ່ວນຕົວ (ເຄືອຂ່າຍເອກະຊົນແບບຄ້າຍຄື) ​​ແມ່ນວິທີການທີ່ດີເລີດໃນການຫລີກລ້ຽງທັງການກວດສອບການເມືອງ ແລະ ການລະບຸຕໍາແໜ່ງທາງພູມມີສາດໃນທາງການຄ້າ.,science/technology,geography,-7682.72265625
ສະຖານີດັ່ງກ່າວຍັງຮັກສາທ່າທີຂອງມັນໄວ້ຄືເກົ່າ ເຖິງແມ່ນວ່າຈະມີການສູນເສຍເຄື່ອງຮັກສາການຊົງຕົວໃນພາລະກິດຂອງສະຖານີອາວະກາດກ່ອນຫນ້ານີ້ຈົນສິ້ນສຸດການສຳຫຼວດອາວະກາດ.,science/technology,science/technology,-7546.37646484375
"ຄົນທີ່ມີແນວຄິດແບບນີ້ຈະມີຄວາມຄິດທີ່ມີເຫດມີຜົນສາມາດຕື່ຈຳຮູບແບບຕ່າງໆ, ແກ້ໄຂບັນຫາ ແລະ ເຮັດວຽກກ່ຽວກັບການທົດລອງສະເພາະທາງໄດ້.",science/technology,geography,-7538.7373046875
"ແມວປ່າມັກກິນສັດນ້ອຍ. ພວກມັນຈະຈັບລິງ, ງູ, ໜູ ແລະ ນົກ ຖ້າພວກມັນສາມາດ. ເກືອບທັງໝົດຂອງສັດທີ່ແມວປ່າລ່າແມ່ນສັດໜ້ອຍກວ່າມັນຫຼາຍ.",science/technology,health,-7594.150390625
ກ້ອງຟິມຂະໜາດກາງບາງກ້ອງໃຊ້ຂະໜາດ 6x6 ຊມ ແລະ ພາບຂາວດຳແຈ້ງຫຼາຍຂຶ້ນເຖິງ 56x56 ມມ.,science/technology,politics,-7372.0
ນັກທ່ອງທ່ຽວໄດ້ຖືກແນະນຳຢ່າງໜັກໃຫ້ມີສະຕິໃນການລະວັງຕົວກັບຄວາມສ່ຽງຂອງສະພາບອາກາດທີ່ຮ້າຍແຮງທີ່ຈະສົ່ງຜົນກະທົບແກ່ພື້ນທີ່ຂອງພວກເຂົາເພາະວ່າມັນອາດຈະສົ່ງຜົນກະທົບຕໍ່ແຜນການເດີນທາງອັນໃດກໍໄດ້.,travel,health,-7803.2734375
"ລົດໂດຍສານອອກຈາກສະຖານີລົດເມລະຫວ່າງເມືອງ (ຂ້າມແມ່ນໍ້າ) ໝົດມື້, ຫຼາຍທີ່ສຸດສະເພາະແມ່ນລົດໂດຍສານທີ່ໄປທາງທິດຕາເວັນອອກ ແລະ Jakar / Bumthang ອອກເດີນທາງລະຫວ່າງ 06:30 ແລະ 07:30.",travel,geography,-7790.7861328125
ພວກເຂົາໃຫ້ຄວາມໝັ້ນຄົງຫຼາຍຂື້ນສຳລັບຜູ້ຂັບຂີ່ແຕ່ສາມາດມີຄວາມກັງວົນກ່ຽວກັບຄວາມປອດໄພເນື່ອງຈາກສັກກະຍະພາບຂອງຄົນຂັບຂີ່ທີ່ຈະຕິດຢູ່ກັບພວກເຂົາ.,travel,geography,-7561.5458984375
"ສ່ວນໃຫຍ່ຂອງການລ່ອງເຮືອ Baltic ທີ່ໂດດເດັ່ນສ່ວນໃຫຍ່ມີການພັກເຊົາໄລຍະຍາວຢູ່ເມືອງ St. Petersburg, ຣັດເຊຍ.",travel,travel,-7369.787109375
"ຄຳແນະນຳດັ່ງກ່າວ ຖືວ່ານັກທ່ອງທ່ຽວບໍ່ໄດ້ລັກເຄື່ອງ, ລ່ວງເກີນ, ເຂົ້າຮ່ວມໃນຕະຫຼາດທີ່ຜິດກົດໝາຍ, ຂໍທານ ຫຼື ນຳໃຊ້ຄົນອື່ນເພື່ອຫາຜົນປະໂຫຍດໃຫ້ຕົນເອງ.",travel,sports,-7696.728515625
ເຈົ້າຕ້ອງໄດ້ພິຈາລະນາຫຼາຍສິ່ງຫຼາຍຢ່າງທັງກ່ອນ ແລະ ຕອນທີ່ເຈົ້າເດີນທາງໄປບ່ອນໃດບ່ອນໜຶ່ງ.,travel,health,-7507.26513671875
"ໃນຊ່ວງອາກາດຮ້ອນຂອງມື້, ນັກທ່ອງທ່ຽວສາມາດປະສົບກັບພາບລວງຕາຕ່າງໆທີ່ເຮັດໃຫ້ເຂົ້າໃຈຜິດວ່າເປັນນ້ຳ (ຫຼື ສິ່ງອື່ນໆ).",travel,entertainment,-7556.8818359375
ຄອບຄົວທີ່ມີເດັກນ້ອຍແມ່ນຫາເບິ່ງໄດ້ຢາກແຕ່ຫໍພັກບາງບ່ອນກໍໃຫ້ພວກເຂົາຢູ່ຫ້ອງສ່ວນຕົວໄດ້.,travel,politics,-7531.34716796875
"ຕົວຢ່າງເຊັ່ນ: ການໄປຢ້ຽມຢາມຫໍຜາສາດໃນລຸ່ມແມ່ນ້ຳລົວຣ໌ (Loire Valley), ຮ່ອມພູໄຣນ໌ (Rhine) ຫຼື ລ່ອງເຮືອໄປຍັງບັນດາເມືອງທີ່ ໜ້າສົນໃຈລຽບຕາມແມ່ນ້ຳ ດານຸບ (Danube) ຫຼື ຂີ່ເຮືອໄປຕາມຄອງອີຣີ (Erie Canal).",travel,travel,-7773.0205078125
ມັນຈະເປັນການດີກວ່າຖ້າເຈົ້າໃຊ້ຕົວແທນທີ່ຈອງການເດີນທາງຄ້າຍໆກັບເຈົ້າ.,travel,geography,-7274.45751953125
Couchsurfing ກໍ່ຕັ້ງຂຶ້ນໃນເດືອນມັງກອນປີ 2004 ຫຼັງຈາກນັກຂຽນໂປຣແກຣມຄອມພິວເຕີ້ Casey Fenton ຄົ້ນພົບສາຍການບິນລາຄາຖືກໄປປະເທດ Iceland ແຕ່ບໍ່ມີທີ່ພັກໃຫ້.,travel,sports,-7664.96875
ໂດຍທົ່ວໄປແລ້ວວີຊ່ານັກຮຽນມີຂໍ້ກໍານົດ ແລະ ຂັ້ນຕອນການສະໝັກທີ່ແຕກຕ່າງຈາກວີຊ່າທ່ອງທ່ຽວ ຫຼື ວີຊ່າທຸລະກິດປົກກະຕິ.,travel,science/technology,-7490.71044921875
ແຕ່ລະປະເທດກໍມີກົດໝາຍທີ່ບໍ່ຄືໃຜເຊິ່ງຮຽກຮ້ອງໃຫ້ມີສິ່ງຂອງຈໍາເປັນຕ່າງໆທີ່ຕ້ອງມີໃນລົດ.,travel,sports,-7429.6015625
"ເຖິງແມ່ນວ່າ ບໍລິສັດຕົວແທນສ່ວນໃຫຍ່ຈະຍິນດີໃຫ້ບໍລິການຈອງແບບປົກກະຕິທີ່ສຸດ, ແຕ່ຕົວແທນຫຼາຍຄົນກໍອາດຈະລະບຸປະເພດສະເພາະຂອງການເດີນທາງ, ຂອງຂອບເຂດງົບປະມານ ຫຼື ຈຸດໝາຍປາຍທາງຕ່າງໆ.",travel,geography,-7803.2646484375
ນັກທ່ອງທ່ຽວອາດປະເຊີນກັບສັດຕູພືດທີ່ພວກເຂົາບໍ່ລຶ້ງເຄີຍໃນພື້ນທີ່ບ້ານເກີດຂອງພວກມັນ.,travel,politics,-7330.40576171875
ນອກຈາກນີ້ທາງເໜຶອຍັງຢ້ຽມຊົມວິຫານສັກສິດແຫ່ງພະແມ່ຟາຕິມາ (ສານເຈົ້າ) ເຊິ່ງເປັນສະຖານທີ່ປະຈັກຂອງແມ່ມາຣຽນທີ່ມີຊື່ສຽງທົ່ວໂລກ.,travel,health,-7581.1572265625
ເຈົ້າສາມາດໃຊ້ boda-boda (ລົດຈັກຮັບຈ້າງ) ເພຶ່ອໄປອ້ອມຮອບ Goma. ລາຄາປົກກະຕິ (ໃນທ້ອງຖິ່ນ) ຄື ~ 500 ຟຣັງຄອງໂກ ສຳລັບການຂີ່ໄລຍະທາງສັ້ນ.,travel,health,-7653.658203125
"ສຳລັບຄົນທີ່ມັກກິດຈະກຳກາງແຈ້ງ, ການຍ່າງໄປຕາມທະເລ ແລະ ທາງຍ່າງລອຍຟ້າແມ່ນສິ່ງຈຳເປັນ.",travel,science/technology,-7354.78857421875
"ການເດີນປ່າຊາຟາຣີ (ຫຼື ເອີ້ນວ່າ “ການເດີນປ່າ” , “ການປີນເຂົາຊາຟາຣີ” ຫຼື ການໄປ “ຍ່າງດ້ວຍເທົ້າ”) ແມ່ນປະກອບດ້ວຍການປີນເຂົາ, ບໍ່ວ່າຈະເປັນເວລາສອງສາມຊົ່ວໂມງ ຫຼື ຫຼາຍມື້ກໍຕາມ.",travel,entertainment,-7652.5830078125
ວິທີດຽວທີ່ຈະໃຫ້ມັນຜ່ານໄວຂຶ້ນກໍຄືສົ່ງມັນໄປເປັນກະເປົາທີ່ຜ່ານກວດກາແລ້ວແບບເປັນກະເປົາຂອງຜູ້ໂດຍສານ. ລະບຽບຂອງສາຍການບິນຈະບໍ່ອະນຸຍາດໃຫ້ພວກເຂົາສົ່ງກະເປົາໂດຍບໍ່ມີຜູ້ໂດຍສານຊຶ່ງແມ່ນບ່ອນທີ່ທ່ານເຂົ້າມາ.,travel,sports,-7762.447265625
"ລົດອີກ 300 ຄັນ ລວມທັງໝົດເປັນ 1,300 ຄັນ ເພື່ອບັນເທົາຄວາມແອອັດ.",travel,travel,-7197.4697265625
ຄອບຄົວທີ່ມີເດັກນ້ອຍໆອາດຈະຕ້ອງການການກຽມພ້ອມຫຼາຍຂຶ້ນແຕ່ການອອກໄປນອກກໍເປັນໄປໄດ້ງ່າຍເຖິງແມ່ນວ່າຈະມີເດັກນ້ອຍໆ ແລະ ເດັກກ່ອນໄວຮຽນກໍຕາມ.,travel,health,-7671.5048828125
"ຜູ້ໃດກໍຕາມທີ່ກຳລັງຈະຂັບລົດໃນລະດັບເສັ້ນແວງທີ່ສູງ ຫຼື ຂ້າມພູຄວນພິຈາລະນາຄວາມເປັນໄປໄດ້ຂອງຫິມະ, ນ້ຳກ້ອນ ຫຼື ອຸນຫະພູມທີ່ເໜັບໜາວຫຼາຍ.",travel,science/technology,-7540.45703125
"ທຸກມື້ນີ້, ເມືອງ Timbuktu ເປັນຕົວເມືອງທີ່ທຸກຍາກ, ເຖິງແມ່ນວ່າຊື່ສຽງຂອງເມືອງຈະເຮັດໃຫ້ເມືອງກາຍເປັນແຫຼ່ງດຶງດູດນັກທ່ອງທ່ຽວ ແລະ ມີສະໜາມບິນກໍຕາມ.",travel,politics,-7699.9560546875
"ໃນຊ່ວງເກີດລົມພາຍຸຫິມະ, ຫິມະທີ່ມີພຽງພໍທີ່ຈະເຮັດໃຫ້ທ່ານຄາຕິດຢູ່ໄດ້ ແມ່ນມີຄວາມສາມາດທີ່ຈະຕົກລົງມາໜ້ອຍທີ່ສຸດ.",travel,geography,-7514.94775390625
"ຖ້າທ່ານຕ້ອງການບິນອ້ອມໂລກໃຫ້ຄົບໃນ Southern Hemisphere, ທາງເລືອກຂອງຖ້ຽວບິນ ແລະ ຈຸດໝາຍປາຍທາງຈະມີຈຳກັດຍ້ອນຄວາມບົກຜ່ອງຂອງເສັ້ນທາງຂ້າມມະຫາສະໝຸດ.",travel,science/technology,-7586.322265625
